operon_acc	operon_repacc	AgrA_repacc	AgrB_repacc	AgrC_repacc	CC	gp	fs
ERX451414	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451415	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451416	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451417	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451418	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451419	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451420	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451421	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451422	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451423	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451424	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451425	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451426	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451427	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451428	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451429	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451430	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451431	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451432	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451433	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451434	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451435	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451436	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451437	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451438	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451439	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451440	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451441	ERX1997626	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451442	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451443	ERX1972046	ERX015344	ERX015893	ERX015874	CC5	gp2	0
ERX451444	ERX1997625	ERX015344	ERX063815	NA	CC8	gp1	1
ERX451445	ERX1997625	ERX015344	ERX063815	NA	CC8	gp1	1
ERX451446	ERX1997625	ERX015344	ERX063815	NA	CC8	gp1	1
ERX451447	ERX1997625	ERX015344	ERX063815	NA	CC8	gp1	1
ERX451448	ERX1997625	ERX015344	ERX063815	NA	CC8	gp1	1
ERX451449	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451450	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451451	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451452	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451453	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451454	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451455	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451456	ERX1997626	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451457	ERX1997626	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451458	ERX1997626	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451459	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451460	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451461	ERX1997625	ERX015344	ERX063815	NA	CC8	gp1	1
ERX451462	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451463	ERX1997626	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451464	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451465	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451466	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451467	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451468	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451469	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451470	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451471	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451472	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451473	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451474	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451475	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451476	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451477	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX451479	ERX050014	ERX015344	ERX015893	ERX062451	Other	gp2	0
ERX451480	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX451481	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX451482	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX451483	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX451484	ERX088549	ERX015344	ERX015344	NA	CC22	gp1	1
ERX451485	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX451486	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX451487	ERX015860	ERX015344	ERX1149974	ERX1149974	CC95	gp4	0
ERX455855	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455856	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455857	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455858	ERX062365	ERX015344	ERX062365	ERX062365	Other	gp4	0
ERX455859	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455860	ERX1647996	ERX1647996	ERX062354	ERX062354	CC130	gp3	0
ERX455861	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455862	ERX1647996	ERX1647996	ERX062354	ERX062354	CC130	gp3	0
ERX455863	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455864	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455865	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455866	ERX120721	ERX015344	ERX062365	ERX062365	Other	gp4	0
ERX455867	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455868	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455869	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455870	ERX1782578	ERX015344	ERX1782578	ERX001214	CC8	gp1	0
ERX455871	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455872	ERX062365	ERX015344	ERX062365	ERX062365	Other	gp4	0
ERX455873	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455874	ERX455874	ERX015344	ERX062354	ERX455874	CC130	gp3	0
ERX455875	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455876	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455877	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455878	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455879	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455880	ERX062485	ERX015344	ERX062354	ERX062485	CC130	gp3	1
ERX455881	ERX062485	ERX015344	ERX062354	ERX062485	CC130	gp3	1
ERX455882	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455883	ERX120721	ERX015344	ERX062365	ERX062365	Other	gp4	0
ERX455884	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455885	ERX1033583	ERX015344	ERX1033583	ERX062422	Other	gp1	0
ERX455886	ERX1033583	ERX015344	ERX1033583	ERX062422	Other	gp1	0
ERX455887	ERX062485	ERX015344	ERX062354	ERX062485	CC130	gp3	1
ERX455888	ERX132369	ERX015344	ERX132369	ERX062422	Other	gp1	0
ERX455889	ERX455889	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455890	ERX455889	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455892	ERX455892	ERX015344	ERX1033535	ERX455892	CC130	gp3	0
ERX455893	ERX455892	ERX015344	ERX1033535	ERX455892	CC130	gp3	0
ERX455894	ERX455894	ERX015344	ERX455894	ERX455894	Other	gp1	0
ERX455895	ERX455894	ERX015344	ERX455894	ERX455894	Other	gp1	0
ERX455896	ERX455896	ERX015344	ERX062354	ERX455896	CC130	gp3	0
ERX455897	ERX455897	ERX015344	ERX120702	ERX455897	Other	gp2	0
ERX455898	ERX455898	ERX455898	ERX062354	ERX062354	CC130	gp3	0
ERX455899	ERX455899	ERX015344	ERX062371	ERX455899	Other	gp2	0
ERX455900	ERX455900	ERX015344	ERX063815	ERX455900	Other	gp1	0
ERX455901	ERX062371	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455902	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455903	ERX062371	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455904	ERX062371	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455905	ERX455905	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455906	ERX062371	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455907	ERX062371	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455908	ERX455905	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455909	ERX455905	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455910	ERX455905	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455911	ERX455911	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455912	ERX455912	ERX015344	ERX062371	ERX455912	Other	gp2	0
ERX455913	ERX455913	ERX015344	ERX062371	ERX455913	Other	gp2	0
ERX455914	ERX455914	ERX455914	ERX062371	ERX455914	Other	gp2	0
ERX455915	ERX455905	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455916	ERX062371	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455917	ERX455905	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455918	ERX455905	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455919	ERX455905	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455920	ERX455911	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455921	ERX455905	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455922	ERX455922	ERX455922	ERX062371	ERX455914	Other	gp2	1
ERX455923	ERX062371	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455924	ERX455924	ERX015344	ERX062371	ERX455924	Other	gp2	1
ERX455925	ERX455925	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455926	ERX455911	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455928	ERX455928	ERX015344	ERX062371	ERX1027826	Other	gp2	1
ERX455929	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX455930	ERX1033546	ERX015344	ERX1033546	ERX1033546	Other	gp3	0
ERX455931	ERX1033546	ERX015344	ERX1033546	ERX1033546	Other	gp3	0
ERX455932	ERX1033564	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455933	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455934	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455935	ERX455935	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455936	ERX1033564	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455937	ERX455937	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455938	ERX455935	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455939	ERX455939	ERX015344	ERX062354	ERX455939	CC130	gp3	0
ERX455940	ERX455940	ERX015344	ERX062371	ERX139309	Other	gp2	1
ERX455941	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455942	ERX455942	ERX455942	ERX1033535	ERX062354	CC130	gp3	0
ERX455943	ERX455943	ERX455943	ERX1033535	ERX062354	CC130	gp3	0
ERX455944	ERX455944	ERX015344	ERX1033535	ERX062354	CC130	gp3	0
ERX455945	ERX455945	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455946	ERX455946	ERX015344	ERX062371	ERX139309	Other	gp2	1
ERX455947	ERX1314963	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455948	ERX1314963	ERX015344	ERX062371	ERX062371	Other	gp2	0
ERX455949	ERX455949	ERX015878	ERX063815	ERX062397	Other	gp1	0
ERX455950	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455951	ERX455951	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX455952	ERX455952	ERX015344	ERX062371	ERX455952	Other	gp2	0
ERX455953	ERX186276	ERX015344	ERX062354	NA	CC130	gp3	1
ERX455988	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX455989	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX455990	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX455991	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX455992	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX455993	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX455994	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX455995	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX455996	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX455997	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX455998	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX455999	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456000	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456001	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456002	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456003	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456004	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456005	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456006	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456007	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456008	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456009	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456010	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456011	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456012	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX456016	ERX1220909	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX456017	ERX456017	NA	ERX1033583	ERX062422	Other	gp1	1
ERX456026	ERX1222257	ERX015878	ERX1222257	ERX047894	Other	gp3	0
ERX456027	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX456028	ERX015865	ERX015344	ERX015556	ERX015556	CC45	gp1	0
ERX456029	ERX456029	ERX015878	ERX062452	ERX456029	Other	gp3	0
ERX456030	ERX456030	ERX456030	ERX063815	ERX001214	CC8	gp1	0
ERX456031	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456032	ERX1222304	ERX015344	ERX1222304	ERX001214	CC8	gp1	0
ERX456033	ERX050014	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX456034	ERX1222229	ERX015344	ERX015308	ERX047894	CC30	gp3	0
ERX456035	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456036	ERX456036	ERX015344	ERX1149974	ERX1149974	CC95	gp4	0
ERX456037	ERX047894	ERX015344	ERX047894	ERX047894	CC1	gp3	0
ERX456038	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456039	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456040	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX456041	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456042	ERX063983	ERX015878	ERX015893	ERX062451	CC15	gp2	0
ERX456044	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456045	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX456046	ERX1222304	ERX015344	ERX1222304	ERX001214	CC8	gp1	0
ERX456048	ERX456048	ERX015344	ERX063815	ERX456048	CC8	gp1	0
ERX456049	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456050	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456051	ERX092332	ERX015344	ERX1149974	ERX1149974	CC95	gp4	0
ERX456053	ERX015889	ERX015344	ERX063815	ERX030076	Other	gp1	0
ERX456055	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456056	ERX456056	ERX015344	ERX047894	ERX047894	CC1	gp3	0
ERX456057	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456058	ERX456058	ERX015878	ERX456058	ERX015556	Other	gp1	0
ERX456060	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456061	ERX092332	ERX015344	ERX1149974	ERX1149974	CC95	gp4	0
ERX456062	ERX050014	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX456063	ERX015889	ERX015344	ERX063815	ERX030076	Other	gp1	0
ERX456065	ERX050014	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX456066	ERX456066	ERX015344	ERX047894	ERX047894	CC1	gp3	0
ERX456067	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX456068	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456069	ERX050014	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX456070	ERX456070	ERX015344	ERX015893	SRX463680	CC5	gp2	1
ERX456072	ERX456029	ERX015878	ERX062452	ERX456029	Other	gp3	0
ERX456073	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456074	ERX050014	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX456075	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX456076	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX456077	ERX1222229	ERX015344	ERX015308	ERX047894	CC30	gp3	0
ERX456080	ERX092332	ERX015344	ERX1149974	ERX1149974	CC95	gp4	0
ERX456081	ERX1086503	ERX015878	ERX062452	ERX1086503	Other	gp3	0
ERX456082	ERX015871	ERX015344	ERX015556	ERX015556	CC45	gp1	0
ERX456084	ERX086920	ERX015344	ERX063815	ERX030076	Other	gp1	0
ERX456086	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX456116	ERX1220909	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX458901	ERX1269138	ERX015344	ERX1269138	ERX1033534	CC398	gp1	0
ERX458902	ERX458902	NA	ERX1269138	ERX1033534	CC398	gp1	1
ERX458909	ERX1269138	ERX015344	ERX1269138	ERX1033534	CC398	gp1	0
ERX458912	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX458917	ERX458917	ERX015344	ERX1033534	ERX458917	CC398	gp1	0
ERX458918	ERX1269138	ERX015344	ERX1269138	ERX1033534	CC398	gp1	0
ERX458920	ERX458902	NA	ERX1269138	ERX1033534	CC398	gp1	1
ERX458923	ERX1269138	ERX015344	ERX1269138	ERX1033534	CC398	gp1	0
ERX458926	ERX458917	ERX015344	ERX1033534	ERX458917	CC398	gp1	0
ERX460145	ERX460145	ERX460145	ERX062354	ERX062354	CC130	gp3	0
ERX460146	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX460147	ERX1033546	ERX015344	ERX1033546	ERX1033546	Other	gp3	0
ERX460148	ERX1033583	ERX015344	ERX1033583	ERX062422	Other	gp1	0
ERX460149	ERX1033583	ERX015344	ERX1033583	ERX062422	Other	gp1	0
ERX460150	ERX460150	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX460151	ERX1033583	ERX015344	ERX1033583	ERX062422	Other	gp1	0
ERX460152	ERX1033583	ERX015344	ERX1033583	ERX062422	Other	gp1	0
ERX460153	ERX1033583	ERX015344	ERX1033583	ERX062422	Other	gp1	0
ERX460154	ERX1033583	ERX015344	ERX1033583	ERX062422	Other	gp1	0
ERX460156	ERX460156	NA	ERX015893	ERX062451	CC5	gp2	0
ERX460157	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX460158	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX460160	ERX460160	ERX015344	ERX062371	ERX460160	Other	gp2	0
ERX460161	ERX460161	ERX015344	ERX015308	ERX047894	CC30	gp3	0
ERX460162	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX462063	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462064	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462065	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462066	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462067	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462068	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462069	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462070	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462071	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462072	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462073	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462074	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462075	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462076	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462077	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462078	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462079	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462080	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462081	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462082	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462083	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462084	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462085	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462086	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462087	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462088	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462089	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462090	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462091	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462092	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462093	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462094	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462095	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462096	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462097	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462098	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462099	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462100	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462101	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462102	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462103	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462104	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462105	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462106	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462107	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462108	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462109	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462110	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462111	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462112	ERX325787	ERX015344	ERX063815	ERX325787	CC8	gp1	1
ERX462113	ERX325787	ERX015344	ERX063815	ERX325787	CC8	gp1	1
ERX462114	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462115	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462116	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462117	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462118	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462119	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462120	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462121	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462122	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462123	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462124	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462125	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462126	ERX325801	ERX015344	ERX063815	NA	CC8	gp1	1
ERX462127	ERX325787	ERX015344	ERX063815	ERX325787	CC8	gp1	1
ERX462128	ERX325787	ERX015344	ERX063815	ERX325787	CC8	gp1	1
ERX462129	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462130	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462131	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462132	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462133	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462134	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462135	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
ERX462136	ERX325787	ERX015344	ERX063815	ERX325787	CC8	gp1	1
ERX462137	ERX001290	ERX015344	ERX063815	ERX001290	CC8	gp1	0
